CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00578013,9252015.0,1000,2015,25,9
C00578013,9152015.0,500,2015,15,9
C00578013,9092015.0,1000,2015,09,9
C00578013,9152015.0,250,2015,15,9
C00578013,9182015.0,150,2015,18,9
C00578013,9282015.0,500,2015,28,9
C00578013,9172015.0,2700,2015,17,9
C00578013,9172015.0,150,2015,17,9
C00578013,9252015.0,1000,2015,25,9
C00578013,9302015.0,250,2015,30,9
C00578013,9102015.0,5400,2015,10,9
C00578013,9282015.0,2700,2015,28,9
C00578013,9012015.0,250,2015,01,9
C00578013,9052015.0,2400,2015,05,9
C00578013,9132015.0,250,2015,13,9
C00578013,9052015.0,-2400,2015,05,9
C00578013,9282015.0,100,2015,28,9
C00578013,9222015.0,200,2015,22,9
C00578013,9282015.0,1000,2015,28,9
C00578013,9242015.0,250,2015,24,9
C00578013,9282015.0,1000,2015,28,9
C00578013,9302015.0,2700,2015,30,9
C00578013,9012015.0,400,2015,01,9
C00578013,9302015.0,5400,2015,30,9
C00578013,9172015.0,50,2015,17,9
C00578013,9282015.0,100,2015,28,9
C00578013,9282015.0,250,2015,28,9
C00578013,9182015.0,2700,2015,18,9
C00578013,9292015.0,25,2015,29,9
C00578013,9102015.0,100,2015,10,9
C00578013,9302015.0,500,2015,30,9
C00578013,9292015.0,500,2015,29,9
C00578013,9122015.0,500,2015,12,9
C00578013,9142015.0,50,2015,14,9
C00578013,9252015.0,250,2015,25,9
C00578013,9172015.0,10,2015,17,9
C00578013,9012015.0,100,2015,01,9
C00578013,9282015.0,50,2015,28,9
C00578013,9122015.0,500,2015,12,9
C00578013,9302015.0,100,2015,30,9
C00578013,9232015.0,500,2015,23,9
C00578013,9302015.0,102,2015,30,9
C00578013,9162015.0,2700,2015,16,9
C00578013,9242015.0,2700,2015,24,9
C00578013,9302015.0,250,2015,30,9
C00578013,9292015.0,500,2015,29,9
C00578013,9302015.0,2700,2015,30,9
C00578013,9282015.0,250,2015,28,9
C00578013,9172015.0,25,2015,17,9
C00578013,9252015.0,500,2015,25,9
C00578013,9242015.0,50,2015,24,9
C00578013,9302015.0,250,2015,30,9
C00578013,9282015.0,200,2015,28,9
C00578013,9152015.0,250,2015,15,9
C00578013,9302015.0,5400,2015,30,9
C00578013,9092015.0,500,2015,09,9
C00578013,9282015.0,25,2015,28,9
C00578013,9242015.0,1000,2015,24,9
C00578013,9282015.0,2700,2015,28,9
C00578013,9282015.0,300,2015,28,9
C00578013,9302015.0,50,2015,30,9
C00578013,9282015.0,250,2015,28,9
C00578013,9292015.0,200,2015,29,9
C00578013,9302015.0,500,2015,30,9
C00578013,9182015.0,250,2015,18,9
C00578013,9152015.0,100,2015,15,9
C00578013,9212015.0,100,2015,21,9
C00578013,9172015.0,750,2015,17,9
C00578013,9162015.0,100,2015,16,9
C00578013,9282015.0,25,2015,28,9
C00578013,9302015.0,150,2015,30,9
C00578013,9172015.0,20,2015,17,9
C00578013,9222015.0,25,2015,22,9
C00578013,9212015.0,200,2015,21,9
C00578013,9302015.0,250,2015,30,9
C00578013,9142015.0,500,2015,14,9
C00578013,9302015.0,20,2015,30,9
C00578013,9102015.0,250,2015,10,9
C00578013,9152015.0,50,2015,15,9
C00578013,9032015.0,125,2015,03,9
C00578013,9152015.0,300,2015,15,9
C00578013,9162015.0,1500,2015,16,9
C00578013,9212015.0,1000,2015,21,9
C00578013,9172015.0,1000,2015,17,9
C00578013,9292015.0,50,2015,29,9
C00578013,9302015.0,250,2015,30,9
C00578013,9112015.0,250,2015,11,9
C00578013,9252015.0,250,2015,25,9
C00578013,9292015.0,109,2015,29,9
C00578013,9302015.0,25,2015,30,9
C00578013,9292015.0,25,2015,29,9
C00578013,9302015.0,25,2015,30,9
C00578013,9182015.0,1500,2015,18,9
C00578013,9292015.0,109,2015,29,9
C00578013,9242015.0,100,2015,24,9
C00578013,9182015.0,500,2015,18,9
C00578013,9152015.0,25,2015,15,9
C00578013,9212015.0,25,2015,21,9
C00578013,9212015.0,25,2015,21,9
C00578013,9082015.0,50,2015,08,9
C00578013,9292015.0,250,2015,29,9
C00578013,9252015.0,200,2015,25,9
C00578013,9172015.0,100,2015,17,9
C00578013,9212015.0,500,2015,21,9
C00578013,9182015.0,500,2015,18,9
C00578013,9212015.0,500,2015,21,9
C00578013,9252015.0,500,2015,25,9
C00578013,9142015.0,1000,2015,14,9
C00578013,9012015.0,249,2015,01,9
C00578013,9182015.0,25,2015,18,9
C00578013,9282015.0,200,2015,28,9
C00578013,9292015.0,2700,2015,29,9
