CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00540732,4012015.0,50,2015,01,4
C00540732,4012015.0,25,2015,01,4
C00540732,4092015.0,15,2015,09,4
C00540732,4122015.0,15,2015,12,4
C00540732,4222015.0,10,2015,22,4
C00540732,4192015.0,30,2015,19,4
C00540732,4012015.0,25,2015,01,4
C00540732,4172015.0,10,2015,17,4
C00540732,4122015.0,5,2015,12,4
C00540732,4062015.0,25,2015,06,4
C00540732,4082015.0,15,2015,08,4
C00540732,4122015.0,15,2015,12,4
C00540732,4222015.0,10,2015,22,4
C00540732,4192015.0,30,2015,19,4
C00540732,4132015.0,15,2015,13,4
C00540732,4302015.0,25,2015,30,4
C00540732,4222015.0,30,2015,22,4
C00540732,4232015.0,10,2015,23,4
C00540732,4162015.0,20,2015,16,4
C00540732,4302015.0,50,2015,30,4
C00540732,4062015.0,25,2015,06,4
C00540732,4212015.0,30,2015,21,4
C00540732,4012015.0,25,2015,01,4
C00540732,4172015.0,10,2015,17,4
C00540732,4282015.0,15,2015,28,4
C00540732,4012015.0,100,2015,01,4
C00540732,4012015.0,25,2015,01,4
C00540732,4172015.0,15,2015,17,4
C00540732,4272015.0,25,2015,27,4
C00540732,4122015.0,5,2015,12,4
C00540732,4052015.0,15,2015,05,4
C00540732,4262015.0,10,2015,26,4
C00540732,4082015.0,15,2015,08,4
C00540732,4302015.0,100,2015,30,4
C00540732,4182015.0,15,2015,18,4
C00540732,4302015.0,25,2015,30,4
C00540732,4252015.0,100,2015,25,4
C00540732,4132015.0,15,2015,13,4
C00540732,4012015.0,50,2015,01,4
C00540732,4272015.0,50,2015,27,4
C00540732,4012015.0,100,2015,01,4
C00540732,4052015.0,25,2015,05,4
C00540732,4012015.0,50,2015,01,4
C00540732,4082015.0,30,2015,08,4
C00540732,4052015.0,25,2015,05,4
C00540732,4302015.0,50,2015,30,4
C00540732,4282015.0,15,2015,28,4
C00540732,4212015.0,30,2015,21,4
C00540732,4012015.0,25,2015,01,4
C00540732,4252015.0,100,2015,25,4
C00540732,4082015.0,30,2015,08,4
C00540732,4012015.0,50,2015,01,4
C00540732,4082015.0,15,2015,08,4
C00540732,4302015.0,25,2015,30,4
C00540732,4082015.0,15,2015,08,4
C00540732,4182015.0,15,2015,18,4
C00540732,4012015.0,25,2015,01,4
C00540732,4092015.0,15,2015,09,4
C00540732,4012015.0,100,2015,01,4
C00540732,4222015.0,30,2015,22,4
C00540732,4272015.0,50,2015,27,4
C00540732,4302015.0,25,2015,30,4
C00540732,4012015.0,50,2015,01,4
C00540732,4012015.0,50,2015,01,4
C00540732,4302015.0,100,2015,30,4
C00540732,4232015.0,10,2015,23,4
C00540732,4172015.0,15,2015,17,4
C00540732,4272015.0,25,2015,27,4
C00540732,4262015.0,10,2015,26,4
C00540732,4162015.0,20,2015,16,4
C00540732,4012015.0,100,2015,01,4
C00540732,4172015.0,400,2015,17,4
C00540732,4052015.0,15,2015,05,4
C00540732,4102015.0,500,2015,10,4
C00540732,4102015.0,100,2015,10,4
C00540732,4012015.0,25,2015,01,4
C00540732,4102015.0,500,2015,10,4
C00540732,4102015.0,500,2015,10,4
C00540732,4212015.0,2700,2015,21,4
C00540732,4102015.0,100,2015,10,4
C00540732,4012015.0,50,2015,01,4
C00540732,4012015.0,50,2015,01,4
C00540732,4012015.0,25,2015,01,4
C00540732,4102015.0,1000,2015,10,4
C00540732,4162015.0,250,2015,16,4
C00540732,4172015.0,500,2015,17,4
C00540732,4022015.0,1000,2015,02,4
C00540732,4012015.0,4000,2015,01,4
C00540732,4052015.0,-2300,2015,05,4
C00540732,4052015.0,2300,2015,05,4
C00540732,4302015.0,1000,2015,30,4
C00540732,4222015.0,1000,2015,22,4
C00540732,4102015.0,500,2015,10,4
C00540732,4132015.0,1000,2015,13,4
C00540732,4142015.0,250,2015,14,4
C00540732,4132015.0,500,2015,13,4
C00540732,4172015.0,5000,2015,17,4
C00540732,4172015.0,-2300,2015,17,4
C00540732,4172015.0,2300,2015,17,4
C00540732,4152015.0,250,2015,15,4
C00540732,4102015.0,500,2015,10,4
C00540732,4102015.0,1000,2015,10,4
C00540732,4102015.0,2700,2015,10,4
C00540732,4162015.0,500,2015,16,4
C00540732,4102015.0,1000,2015,10,4
C00540732,4162015.0,500,2015,16,4
C00540732,4012015.0,250,2015,01,4
C00540732,4102015.0,1000,2015,10,4
C00540732,4032015.0,500,2015,03,4
C00540732,4162015.0,250,2015,16,4
C00540732,4102015.0,500,2015,10,4
C00540732,4022015.0,2000,2015,02,4
C00540732,4102015.0,1000,2015,10,4
C00540732,4062015.0,2000,2015,06,4
C00540732,4172015.0,1000,2015,17,4
C00540732,4152015.0,250,2015,15,4
C00540732,4152015.0,250,2015,15,4
C00572925,4302015.0,35,2015,30,4
C00572925,4292015.0,35,2015,29,4
C00572925,4182015.0,35,2015,18,4
C00572925,4202015.0,100,2015,20,4
C00572925,4302015.0,100,2015,30,4
C00572925,4302015.0,100,2015,30,4
C00572925,4202015.0,100,2015,20,4
C00572925,4302015.0,100,2015,30,4
C00572925,4262015.0,100,2015,26,4
C00572925,4192015.0,30,2015,19,4
C00572925,4292015.0,13,2015,29,4
C00572925,4142015.0,100,2015,14,4
C00572925,4282015.0,150,2015,28,4
C00572925,4272015.0,500,2015,27,4
C00572925,4082015.0,2700,2015,08,4
C00572925,4232015.0,250,2015,23,4
C00572925,4272015.0,500,2015,27,4
C00572925,4142015.0,250,2015,14,4
C00572925,4292015.0,1000,2015,29,4
C00572925,4302015.0,1000,2015,30,4
C00572925,4292015.0,250,2015,29,4
C00572925,4012015.0,250,2015,01,4
C00572925,4182015.0,250,2015,18,4
C00572925,4072015.0,250,2015,07,4
C00572925,4092015.0,2700,2015,09,4
C00572925,4152015.0,628,2015,15,4
C00572925,4062015.0,500,2015,06,4
C00572925,4072015.0,250,2015,07,4
C00572925,4292015.0,500,2015,29,4
C00572925,4292015.0,250,2015,29,4
C00572925,4272015.0,892,2015,27,4
C00572925,4272015.0,1456,2015,27,4
C00572925,4152015.0,500,2015,15,4
C00572925,4212015.0,1000,2015,21,4
C00572925,4082015.0,2700,2015,08,4
C00572925,4132015.0,1000,2015,13,4
C00572925,4102015.0,250,2015,10,4
C00572925,4142015.0,1000,2015,14,4
C00572925,4172015.0,1000,2015,17,4
C00572925,4302015.0,250,2015,30,4
C00572925,4232015.0,500,2015,23,4
C00572925,4072015.0,250,2015,07,4
C00572925,4132015.0,1000,2015,13,4
C00572925,4302015.0,250,2015,30,4
C00572925,4232015.0,500,2015,23,4
C00572925,4302015.0,250,2015,30,4
