CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00718866,5112019.0,18.0,2019,11,5
C00718866,5302019.0,25.0,2019,30,5
C00718866,5242019.0,2800.0,2019,24,5
C00718866,5142019.0,12.0,2019,14,5
C00718866,5242019.0,10.0,2019,24,5
C00718866,5222019.0,12.0,2019,22,5
C00718866,5132019.0,10.0,2019,13,5
C00718866,5112019.0,12.0,2019,11,5
C00718866,5272019.0,18.0,2019,27,5
C00718866,5272019.0,3.0,2019,27,5
C00314575,5312019.0,2500.0,2019,31,5
C00314575,5012019.0,1000.0,2019,1,5
C00314575,5222019.0,2800.0,2019,22,5
C00314575,5052019.0,500.0,2019,5,5
C00314575,5312019.0,2800.0,2019,31,5
C00314575,5142019.0,1000.0,2019,14,5
C00314575,5312019.0,2800.0,2019,31,5
C00314575,5052019.0,2000.0,2019,5,5
C00314575,5192019.0,1000.0,2019,19,5
C00314575,5192019.0,2800.0,2019,19,5
C00314575,5152019.0,2800.0,2019,15,5
C00314575,5012019.0,500.0,2019,1,5
C00314575,5052019.0,250.0,2019,5,5
C00314575,5142019.0,1000.0,2019,14,5
C00314575,5052019.0,2800.0,2019,5,5
C00314575,5312019.0,1000.0,2019,31,5
C00314575,5012019.0,2800.0,2019,1,5
C00314575,5152019.0,1938.0,2019,15,5
C00314575,5312019.0,1000.0,2019,31,5
C00314575,5052019.0,1000.0,2019,5,5
C00314575,5192019.0,250.0,2019,19,5
C00314575,5312019.0,2800.0,2019,31,5
C00314575,5052019.0,2800.0,2019,5,5
C00314575,5152019.0,2800.0,2019,15,5
C00314575,5222019.0,2800.0,2019,22,5
C00314575,5012019.0,2800.0,2019,1,5
C00314575,5052019.0,2800.0,2019,5,5
C00314575,5222019.0,2800.0,2019,22,5
C00314575,5052019.0,1500.0,2019,5,5
C00314575,5052019.0,2800.0,2019,5,5
C00314575,5312019.0,25.0,2019,31,5
C00314575,5012019.0,250.0,2019,1,5
C00314575,5132019.0,1000.0,2019,13,5
C00314575,5152019.0,2800.0,2019,15,5
C00314575,5042019.0,2800.0,2019,4,5
C00314575,5042019.0,300.0,2019,4,5
C00314575,5222019.0,2800.0,2019,22,5
C00314575,5042019.0,2800.0,2019,4,5
C00314575,5142019.0,1500.0,2019,14,5
C00314575,5132019.0,1000.0,2019,13,5
C00314575,5012019.0,300.0,2019,1,5
C00314575,5042019.0,1000.0,2019,4,5
C00314575,5042019.0,2800.0,2019,4,5
C00314575,5312019.0,100.0,2019,31,5
C00314575,5052019.0,2800.0,2019,5,5
C00314575,5312019.0,2800.0,2019,31,5
C00314575,5312019.0,100.0,2019,31,5
C00314575,5142019.0,500.0,2019,14,5
