CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00578013,3172016.0,50,2016,17,3
C00581272,3092016.0,250,2016,09,3
C00581272,3052016.0,250,2016,05,3
C00581272,3022016.0,1000,2016,02,3
C00581272,3042016.0,100,2016,04,3
C00581272,3062016.0,250,2016,06,3
C00581272,3092016.0,250,2016,09,3
C00600734,3102016.0,49,2016,10,3
C00610246,3012016.0,250,2016,01,3
C00610246,3162016.0,250,2016,16,3
C00610246,3282016.0,300,2016,28,3
C00196774,3072016.0,10,2016,07,3
C00196774,3172016.0,10,2016,17,3
C00196774,3212016.0,25,2016,21,3
C00196774,3252016.0,10,2016,25,3
C00196774,3182016.0,5,2016,18,3
C00196774,3252016.0,5,2016,25,3
C00196774,3262016.0,5,2016,26,3
C00196774,3272016.0,5,2016,27,3
C00196774,3102016.0,10,2016,10,3
C00196774,3152016.0,25,2016,15,3
C00196774,3282016.0,10,2016,28,3
C00196774,3082016.0,15,2016,08,3
C00196774,3282016.0,10,2016,28,3
C00196774,3212016.0,20,2016,21,3
C00196774,3082016.0,10,2016,08,3
C00196774,3052016.0,5,2016,05,3
C00196774,3282016.0,25,2016,28,3
C00196774,3312016.0,500,2016,31,3
C00196774,3022016.0,1000,2016,02,3
C00196774,3312016.0,250,2016,31,3
C00196774,3022016.0,500,2016,02,3
C00196774,3202016.0,25,2016,20,3
C00196774,3302016.0,25,2016,30,3
C00196774,3302016.0,25,2016,30,3
C00196774,3312016.0,10,2016,31,3
C00196774,3032016.0,2,2016,03,3
C00196774,3032016.0,8,2016,03,3
C00196774,3062016.0,20,2016,06,3
C00196774,3022016.0,25,2016,02,3
C00196774,3132016.0,15,2016,13,3
C00196774,3112016.0,12,2016,11,3
C00196774,3242016.0,11,2016,24,3
C00196774,3052016.0,100,2016,05,3
C00196774,3302016.0,50,2016,30,3
C00196774,3012016.0,25,2016,01,3
C00196774,3012016.0,25,2016,01,3
C00196774,3012016.0,25,2016,01,3
C00505552,3212016.0,250,2016,21,3
C00505552,3222016.0,1000,2016,22,3
C00505552,3232016.0,500,2016,23,3
C00505552,3212016.0,240,2016,21,3
C00505552,3182016.0,50,2016,18,3
C00505552,3302016.0,25,2016,30,3
C00505552,3052016.0,12,2016,05,3
C00505552,3302016.0,25,2016,30,3
C00505552,3232016.0,25,2016,23,3
C00505552,3232016.0,25,2016,23,3
C00505552,3192016.0,25,2016,19,3
C00505552,3172016.0,100,2016,17,3
C00505552,3032016.0,1,2016,03,3
C00445122,3302016.0,100,2016,30,3
C00445122,3042016.0,1000,2016,04,3
C00445122,3232016.0,100,2016,23,3
C00445122,3072016.0,500,2016,07,3
C00445122,3072016.0,500,2016,07,3
C00445122,3282016.0,200,2016,28,3
C00445122,3032016.0,500,2016,03,3
C00445122,3242016.0,300,2016,24,3
C00445122,3042016.0,1000,2016,04,3
C00445122,3312016.0,500,2016,31,3
C00445122,3072016.0,500,2016,07,3
C00445122,3072016.0,500,2016,07,3
C00445122,3072016.0,500,2016,07,3
C00445122,3032016.0,2700,2016,03,3
C00445122,3292016.0,2700,2016,29,3
C00445122,3292016.0,1900,2016,29,3
C00445122,3302016.0,250,2016,30,3
C00445122,3072016.0,500,2016,07,3
C00445122,3072016.0,500,2016,07,3
C00445122,3222016.0,1000,2016,22,3
C00445122,3042016.0,358,2016,04,3
C00445122,3072016.0,500,2016,07,3
C00445122,3042016.0,2000,2016,04,3
C00445122,3072016.0,500,2016,07,3
C00445122,3032016.0,500,2016,03,3
C00445122,3232016.0,500,2016,23,3
C00445122,3122016.0,2000,2016,12,3
C00445122,3072016.0,500,2016,07,3
