CMTE_ID,TRANSACTION_DT,TRANSACTION_AMT,Year,Date,Month
C00196774,2182017.0,1000,2017,18,2
C00196774,2192017.0,300,2017,19,2
C00196774,2192017.0,300,2017,19,2
C00196774,2222017.0,10,2017,22,2
C00196774,2062017.0,25,2017,06,2
C00196774,2282017.0,5,2017,28,2
C00196774,2052017.0,10,2017,05,2
C00196774,2072017.0,10,2017,07,2
C00196774,2172017.0,10,2017,17,2
C00196774,2212017.0,25,2017,21,2
C00196774,2152017.0,6,2017,15,2
C00196774,2172017.0,100,2017,17,2
C00196774,2132017.0,50,2017,13,2
C00196774,2112017.0,1000,2017,11,2
C00196774,2042017.0,5,2017,04,2
C00196774,2182017.0,100,2017,18,2
C00196774,2282017.0,10,2017,28,2
C00196774,2092017.0,10,2017,09,2
C00196774,2102017.0,10,2017,10,2
C00196774,2042017.0,50,2017,04,2
C00196774,2172017.0,25,2017,17,2
C00196774,2242017.0,10,2017,24,2
C00196774,2142017.0,7,2017,14,2
C00196774,2052017.0,500,2017,05,2
C00196774,2282017.0,10,2017,28,2
C00196774,2052017.0,25,2017,05,2
C00196774,2132017.0,25,2017,13,2
C00196774,2172017.0,25,2017,17,2
C00196774,2182017.0,5,2017,18,2
C00196774,2252017.0,5,2017,25,2
C00196774,2262017.0,5,2017,26,2
C00196774,2272017.0,5,2017,27,2
C00196774,2282017.0,10,2017,28,2
C00196774,2212017.0,20,2017,21,2
C00196774,2282017.0,10,2017,28,2
C00196774,2182017.0,1000,2017,18,2
C00196774,2042017.0,100,2017,04,2
C00196774,2052017.0,100,2017,05,2
C00196774,2142017.0,100,2017,14,2
C00196774,2172017.0,100,2017,17,2
C00196774,2112017.0,7,2017,11,2
C00196774,2162017.0,10,2017,16,2
C00540732,2172017.0,500,2017,17,2
C00540732,2262017.0,2700,2017,26,2
C00540732,2022017.0,1000,2017,02,2
C00540732,2242017.0,500,2017,24,2
C00572925,2222017.0,25,2017,22,2
C00572925,2222017.0,250,2017,22,2
C00572925,2222017.0,100,2017,22,2
